пульс_mean,пульс_std,пульс_min,пульс_max,пульс_slope,эмг_mean,эмг_std,эмг_min,эмг_max,эмг_slope,кгр_mean,кгр_std,кгр_min,кгр_max,кгр_slope,ээг_mean,ээг_std,ээг_min,ээг_max,ээг_slope,состояние
91.7623,2.9198,87.359,97.9598,0.0222,71.2529,4.2815,59.4974,78.2946,0.0092,51.9821,5.4816,39.6562,64.0292,-0.2254,75.1133,6.6847,61.7276,87.6774,-0.2932,4
80.2908,2.3858,75.5666,84.1517,-0.068,40.2217,2.9771,34.9712,46.4649,0.2133,30.0836,1.8565,26.8966,34.066,-0.0709,20.3822,1.3772,17.503,22.2418,0.0297,2
142.9967,4.6905,135.5338,151.5204,0.1174,96.3496,3.9555,87.4645,100.0,-0.0879,94.555,5.715,83.2629,100.0,-0.3356,90.2695,6.1036,74.0386,100.0,0.1737,5
68.9704,2.5647,64.7833,73.6294,-0.0067,8.1607,0.814,6.8524,10.6597,-0.0139,4.5093,0.6505,3.5885,6.5289,-0.0506,18.5306,1.7735,15.1375,21.7666,0.0155,3
110.3624,2.6821,106.0937,114.6357,0.1686,73.6954,6.3246,61.5033,85.6884,-0.0594,75.8988,6.168,65.7344,90.5202,0.0293,85.0579,5.9342,70.2539,92.6251,0.4261,4
80.2237,3.4893,72.8496,86.4018,0.0754,24.268,2.6135,19.651,30.3583,0.0194,24.4167,3.2853,18.3744,31.0492,-0.1866,54.043,4.7826,44.4189,62.8386,0.2335,1
64.2207,2.1953,60.3824,68.4639,0.124,7.9065,0.8741,6.3495,9.8047,-0.029,4.045,0.6171,2.7323,5.4278,-0.0181,15.3445,1.0451,13.686,17.2081,-0.0052,3
95.6284,2.4196,90.2582,100.7993,0.1199,35.23,2.9525,29.7927,40.0754,-0.0091,47.2136,4.3456,38.2598,57.78,0.234,63.0671,4.6044,54.7019,73.9207,0.2424,4
89.1101,2.0535,84.8117,92.9711,-0.0218,56.0662,4.5208,45.2897,63.7469,0.0512,28.7257,2.467,24.1573,34.1315,-0.2025,61.1808,3.4255,53.1808,66.1709,0.2741,1
83.6599,2.7427,79.2395,89.78,-0.0727,31.8178,2.6198,25.7975,35.4107,-0.0364,19.4712,1.8545,16.4388,22.586,0.0529,59.4137,4.8245,47.4287,67.7573,-0.2325,1
94.8711,2.1761,89.6727,98.3467,-0.0162,22.8577,1.9742,19.6298,26.3391,0.0384,22.9011,2.1485,18.1314,28.0272,0.0033,56.0769,4.0882,48.6292,65.4841,0.1793,1
80.6935,3.3103,75.2805,88.5722,-0.1715,16.7644,1.5507,14.0709,19.3756,-0.0106,26.6487,2.1518,19.5845,29.5565,-0.0203,10.4987,0.9616,8.6867,12.263,0.0409,2
66.2007,2.0592,63.0908,70.2686,-0.0334,13.5204,1.0743,11.208,15.915,-0.0921,11.0597,1.1551,9.111,13.2199,-0.0505,30.1488,1.7165,27.1461,32.8378,0.0639,3
139.4607,4.5391,128.4458,147.621,-0.256,82.5704,7.0067,70.9874,95.3127,-0.256,72.8707,6.6832,61.9738,87.0088,0.2215,96.2971,3.9717,86.4382,100.0,-0.0401,5
106.3059,2.7653,100.265,111.4091,-0.0099,70.762,5.843,60.0572,82.0732,0.122,55.2781,5.0879,44.472,62.9938,0.2369,76.0103,7.0708,64.873,87.0438,0.1075,4
64.5771,1.9879,59.7333,68.4735,-0.0618,10.4255,0.8608,9.2042,12.5733,-0.024,4.3845,0.6062,3.1589,5.6265,-0.0191,15.1758,1.5444,11.3129,17.5098,-0.0662,3
65.7027,2.6123,61.5292,70.5846,0.0598,17.5256,1.319,15.4451,21.0489,-0.0387,12.4778,0.9622,11.174,14.8267,-0.0595,19.2687,1.3937,17.1778,22.5955,0.0182,3
99.498,2.951,93.2337,105.5396,-0.0516,43.9289,3.016,38.0962,51.0355,0.2454,22.0639,1.6157,19.2298,26.067,0.0334,51.8796,3.7379,41.4816,57.1269,-0.1255,1
139.4115,4.9252,130.7563,149.7401,-0.0107,84.6826,4.9955,75.0101,93.1096,-0.146,76.0681,6.374,66.0856,89.6721,-0.2955,94.6787,4.9386,84.9964,100.0,0.0347,5
83.9204,2.6695,79.2055,88.3244,0.124,20.19,1.5977,17.3343,23.3083,-0.0829,26.8625,2.0734,23.789,31.2056,-0.0499,27.9266,2.4649,21.6287,31.4439,0.0107,0
62.9521,2.3387,58.986,67.3012,0.0601,17.1566,1.3899,13.7727,19.3279,-0.0157,10.9181,1.3576,8.7671,13.3699,0.0472,50.3811,3.5195,43.2399,57.9658,0.1322,0
94.9919,2.3224,87.6947,98.3573,-0.0165,31.9989,2.4104,28.9544,38.9677,0.238,22.8838,1.864,19.1303,26.1274,-0.0029,51.4315,3.1325,45.1963,57.5804,0.063,1
62.9155,1.9611,58.9823,66.8539,0.068,9.2816,0.7831,7.5538,10.7352,-0.0052,2.5267,0.6236,1.2238,3.4737,0.0337,20.7255,1.988,17.48,24.8262,-0.0533,3
104.6294,2.8287,99.3958,110.3387,-0.1512,86.3332,7.0178,70.5714,100.0,-0.3317,48.2478,4.6331,38.6114,57.3156,-0.3773,76.7699,5.1027,66.9867,88.4791,-0.0759,4
75.9672,2.2321,71.45,80.1722,0.0246,26.5939,2.6061,22.1596,31.2623,-0.037,32.4555,2.3908,27.1269,36.9458,0.1531,12.3697,0.8706,10.7851,14.5128,0.0394,2
86.0771,1.8716,81.7653,89.4803,0.0464,20.7112,1.6229,16.9489,23.2863,0.0157,19.7416,1.994,15.9271,25.921,-0.0185,66.8053,4.2378,54.223,73.7584,-0.1982,1
125.1326,4.2022,118.3824,133.6056,0.2178,92.0421,5.1479,82.6178,99.302,0.0118,75.573,6.8295,64.3403,91.6587,-0.4401,95.3794,4.1555,85.9996,100.0,-0.2094,5
84.8055,2.8882,77.7378,89.0345,0.0746,36.3905,3.489,30.8171,43.0438,0.1699,30.7558,2.9461,25.8449,36.1646,0.047,63.1911,3.2181,54.8696,67.5976,0.0776,1
95.1884,2.1265,92.0726,99.1246,-0.0084,43.2378,3.5094,36.4853,50.2065,-0.0026,36.4995,3.1076,32.3755,44.0927,0.0035,61.9251,4.5735,52.4003,70.6883,-0.0301,1
120.7169,4.3062,112.5651,128.5328,-0.2147,85.1822,7.4505,73.4657,100.0,-0.1852,63.732,5.8104,54.1567,75.3719,-0.041,68.9255,6.922,57.3786,85.6809,0.262,4
52.8649,1.6592,49.7176,56.5798,-0.1121,2.3258,0.3118,1.6793,3.0847,-0.0195,12.0272,0.8812,10.1205,13.8886,-0.0586,9.9031,1.1381,6.9478,12.5211,0.0719,3
96.114,3.1928,90.4568,103.6938,0.1858,52.1188,3.3304,45.3797,57.4438,0.0436,25.7434,2.3144,21.6572,29.7315,0.0077,66.9201,4.5784,59.1277,79.0177,0.0135,1
106.1137,3.3472,101.3208,113.1557,-0.1194,50.8717,3.4617,45.1509,57.9735,-0.1018,46.5975,3.8898,39.6323,55.0078,0.0591,86.8263,6.9736,77.8892,99.4135,0.3253,4
73.3235,2.259,67.9185,78.2049,-0.0867,19.3482,1.3642,16.5916,21.4193,0.017,20.6657,1.616,17.8575,24.5457,-0.0109,31.9652,2.1654,29.1253,37.3236,-0.0254,0
108.2181,2.0383,103.7377,112.5734,-0.1252,86.1718,5.3966,75.2039,95.7248,-0.0081,48.4522,4.1496,38.84,54.532,0.1983,79.9503,5.8015,66.0266,87.7775,0.0363,4
66.8754,1.9076,63.5264,71.1364,0.0165,16.7393,0.8169,15.2306,18.2866,-0.0068,9.4657,0.5379,8.6294,10.7024,-0.0166,23.6171,1.5391,21.016,26.1619,-0.0368,3
76.4298,2.1038,71.0902,79.6897,0.0498,10.815,1.1072,8.856,13.2933,0.0727,19.8529,1.6976,16.025,22.7865,-0.0459,49.6766,3.8484,43.8147,60.2174,0.1371,0
94.6441,1.9636,90.7457,98.5885,-0.0313,35.7987,2.5561,29.2181,40.0619,0.0762,36.6542,3.1682,31.4726,43.031,-0.116,67.6503,4.8374,61.1266,77.172,0.2208,1
62.5285,2.1279,57.5979,66.3461,-0.0418,14.2828,1.0293,12.7558,16.3887,0.0484,12.8381,1.3794,10.1134,16.4276,-0.0039,41.4342,2.7342,36.4052,46.6076,-0.2606,0
104.7569,3.3222,97.9746,109.8668,0.2766,73.0318,4.796,65.5906,80.5723,-0.0354,60.5058,4.9925,51.4981,74.2896,-0.2581,62.5247,3.7655,57.5075,70.8059,0.1804,4
62.2095,2.7704,55.9008,68.3648,-0.0341,10.355,1.2132,8.0817,12.4386,-0.0002,8.1042,0.8015,6.4922,9.4395,-0.0542,30.109,2.5907,26.2264,34.8497,-0.0264,0
94.4516,2.2172,91.0053,98.5069,-0.0445,67.0002,4.2758,60.3276,73.0083,0.2915,46.6353,4.6427,33.7179,56.801,-0.0793,86.5726,5.6849,76.5197,100.0,-0.0786,4
76.2105,1.7145,73.073,78.7224,-0.0486,16.6112,1.2065,14.5492,19.3633,0.0955,19.6475,1.6527,17.0861,22.8366,-0.129,42.0733,2.9917,36.3372,47.1804,0.0538,0
61.5252,2.2521,57.4103,65.7548,-0.0697,16.9517,1.3003,14.1019,19.1212,0.0167,4.3188,0.5557,3.5955,5.338,-0.0253,17.4748,1.5814,14.1846,20.1764,-0.0593,3
88.6361,2.7865,83.8377,94.669,-0.1874,27.8821,2.2328,24.0398,32.9233,-0.0462,25.2395,2.5503,20.5121,30.1159,0.0506,65.8085,4.7547,57.3638,76.0869,-0.3451,1
71.9806,1.8247,69.2155,75.5494,-0.017,19.309,2.0503,16.5874,24.4732,0.0072,30.9065,1.7963,27.2045,34.4253,0.0272,25.7871,1.6684,22.6566,28.6874,0.0262,2
59.7097,1.8791,56.1035,63.064,0.0861,10.4207,0.9199,8.6068,12.1561,0.0024,10.2678,0.9348,8.1203,11.7839,-0.019,13.2844,0.8522,11.4211,14.4909,0.0489,3
77.2256,1.6261,74.2465,80.8598,-0.0434,27.5285,1.9771,23.4107,32.5342,-0.0146,15.4627,1.3415,13.2566,18.2733,-0.0499,35.8833,2.4432,30.5936,39.8415,-0.056,0
120.2364,3.8198,113.016,127.9654,-0.014,75.3025,4.0022,67.8125,84.2316,-0.05,78.1854,7.3136,63.4106,93.3994,0.0776,71.6088,4.736,62.5248,81.3064,-0.0138,4
72.8681,3.0531,67.1914,77.5145,-0.1024,24.6224,2.2205,20.7774,28.6597,-0.1266,21.8321,2.3439,18.6982,26.4793,0.0608,26.743,1.8598,23.9666,29.8947,0.016,2
68.2259,3.2139,62.5691,74.2833,-0.0174,10.2202,1.2224,7.1271,12.5945,-0.0543,16.2003,1.7664,12.1426,18.8034,0.0621,22.7411,2.6015,19.253,27.68,-0.1584,3
105.0963,3.1121,97.7098,109.8397,-0.0463,41.8104,2.3054,38.1862,47.417,0.0576,72.5939,7.878,59.1939,88.2587,-0.494,61.5709,5.0559,53.1959,74.2722,0.1603,4
119.5855,5.1395,110.7498,129.3335,0.254,83.9799,5.2941,74.7504,93.6349,-0.0044,76.2527,7.1003,56.1608,90.6156,-0.1079,85.9777,6.8841,70.7524,100.0,-0.5832,5
76.5824,2.0942,73.0738,81.1246,-0.1344,20.7632,1.7314,17.0885,24.3927,0.0482,22.3885,1.7527,18.1072,25.4189,0.0261,32.2375,2.3343,28.4708,37.2895,0.0179,0
138.3365,3.3022,130.9882,144.49,0.1548,81.9342,5.1941,71.2809,91.0681,-0.306,79.184,5.9282,68.4718,89.4482,-0.0795,94.8119,5.1012,84.8573,100.0,0.2957,5
145.2917,3.8745,139.1494,154.1777,-0.0151,81.1434,5.5258,67.4317,91.0345,0.3865,69.6889,5.1175,59.7828,78.9578,-0.2056,95.4172,5.1649,83.319,100.0,-0.0634,5
95.1818,2.6961,89.5067,99.7212,0.0215,42.8725,2.6951,38.0053,47.9317,0.0635,29.6749,2.7895,25.4513,35.1515,0.0816,55.2431,4.1738,46.3045,61.5991,0.0361,1
77.12,2.449,72.2161,81.3173,0.0286,11.076,1.1641,8.0174,12.8361,0.0166,29.6238,2.6615,25.1651,36.6079,0.081,12.3322,1.1035,10.3438,14.3527,-0.0344,2
111.2888,4.1396,104.0522,117.8336,-0.0231,84.1468,4.8355,72.8673,94.7575,-0.1891,52.0235,4.9957,44.09,61.852,0.1092,74.6281,6.1052,63.7133,89.3375,0.388,4
64.186,1.6479,60.43,68.0488,0.1298,19.9032,1.4135,17.0792,22.5731,-0.0243,16.4834,1.7121,13.0965,20.1163,0.0153,39.9453,2.6438,32.11,43.26,0.0902,0
107.8574,3.6456,101.238,116.7822,-0.0347,43.9139,2.6233,37.4066,48.1974,-0.1097,40.8264,4.5811,33.4186,51.1316,-0.1301,83.8652,5.7932,74.0239,92.5678,0.0186,4
72.8389,2.3686,69.1367,78.0579,-0.0146,25.051,2.6349,20.7267,32.8954,0.0671,45.3642,3.9239,38.7063,54.0309,-0.2194,21.7683,1.817,17.2828,25.5761,-0.0125,2
101.1399,2.5846,97.382,106.602,-0.1595,37.0244,2.1411,32.128,41.7768,0.0892,66.315,4.5693,57.6589,73.4796,0.0107,71.8123,6.1741,59.3368,84.4789,-0.3185,4
144.2609,4.3285,134.4765,153.3049,-0.1592,86.9862,4.5317,80.0535,100.0,-0.1123,80.4307,4.2722,70.2671,88.448,-0.0398,84.241,5.9049,69.2175,93.6897,0.1481,5
84.2999,2.3778,78.2025,88.1988,-0.1667,37.003,2.7812,32.7037,45.2217,-0.0577,31.493,2.784,25.346,37.3874,-0.0183,53.6711,3.144,46.5757,58.5552,0.2025,1
104.6156,3.168,99.4968,111.2039,-0.1322,85.3851,7.6103,69.3818,99.9997,-0.0355,75.5688,6.219,62.4112,87.7882,0.1417,75.3993,3.5924,68.6586,81.2825,-0.0269,4
83.1697,4.7738,75.6275,95.2211,-0.0372,24.2749,2.1162,20.2081,29.3701,0.0118,27.3805,3.5923,21.5877,37.4791,-0.1184,48.2417,4.7475,39.8831,59.0931,-0.1437,2
81.9663,2.5305,77.9907,86.3462,-0.0358,17.9799,1.5812,14.9561,20.969,-0.075,31.839,2.5716,27.7137,37.574,0.0804,18.47,1.7994,14.0589,21.7241,0.0666,2
80.9677,2.4029,75.6517,85.0212,0.1494,27.6569,2.5257,22.6469,33.0943,0.0319,13.7446,1.0305,11.8793,16.0342,-0.0409,31.7071,2.5163,27.1792,35.8059,-0.2003,0
68.3793,2.6112,63.9843,73.2401,0.0565,11.4998,1.1642,9.7262,13.7851,0.0181,19.3293,2.0368,13.7701,22.3969,0.0104,20.7456,2.0614,16.6918,24.1848,0.0056,3
84.9563,2.3614,79.8636,88.6378,0.0529,21.1171,1.7218,17.9382,24.7477,-0.0057,30.6353,2.9028,25.8148,36.2166,0.1413,23.0247,1.6146,20.3144,25.8472,0.0581,2
84.1438,1.7502,80.009,88.516,-0.1251,31.7081,2.5788,26.3147,36.1294,0.1118,43.7554,3.3691,37.5939,49.5448,-0.0411,20.2405,1.5991,17.0416,23.1374,0.0456,2
65.5331,2.3959,62.0916,71.0559,-0.1179,11.4434,0.8892,9.8865,14.1067,-0.0163,13.8439,1.1667,12.0714,17.0162,-0.0654,27.28,2.0536,23.5101,30.9801,0.0579,3
76.0921,2.0815,72.3439,80.4697,-0.108,19.615,1.8525,15.9368,23.2051,0.0964,13.8508,1.4074,10.837,17.0976,0.0229,46.4969,3.0219,41.3783,52.7046,0.0268,0
130.5572,4.1321,124.1306,137.7557,-0.0473,83.4223,5.1789,74.6609,95.1513,0.1973,77.8439,5.6316,61.0127,84.5965,0.1276,78.9438,5.1997,68.2069,90.7735,-0.2023,5
124.2771,3.2627,117.7816,130.4489,0.2135,77.4781,5.9189,65.8848,94.3268,-0.0097,94.5368,6.087,75.6001,100.0,0.4872,83.6631,5.3585,72.8149,95.6369,-0.3258,5
119.9395,5.5811,107.6193,126.6194,-0.1885,81.4064,6.8332,68.4085,91.2795,-0.3652,74.9526,9.4493,57.913,93.504,-0.2351,86.0917,7.2762,71.3893,99.4562,0.1389,4
57.5066,1.8983,53.8719,60.5545,-0.0585,6.5702,0.7188,5.2068,8.4558,0.0047,3.3833,0.4701,2.5572,4.5663,0.0313,28.6811,2.2945,25.456,34.1876,0.0202,3
112.168,3.268,104.7929,118.8477,-0.0371,48.452,3.3426,43.1828,55.5069,0.147,56.1593,4.7023,49.3746,65.2051,-0.2246,85.273,5.2685,72.7077,92.6177,-0.1887,4
90.0106,2.4328,85.4289,95.7711,-0.0189,62.2801,5.5699,50.6949,72.8348,-0.1255,29.176,1.7718,26.9963,33.3887,0.0097,65.2168,5.0269,56.3341,72.3311,0.2376,1
122.7723,4.5427,111.7665,132.4011,0.0062,85.8142,8.2053,69.3612,100.0,-0.0034,82.5308,8.6603,67.8763,100.0,-0.7679,78.2457,6.4878,65.8897,91.4929,-0.4535,4
66.2366,2.208,63.0457,70.5561,-0.0887,5.4126,0.8094,3.7795,7.071,0.0588,15.3173,1.6499,11.776,18.2116,0.0401,37.6878,2.7831,32.596,43.2492,0.0613,0
94.6932,2.5969,90.9707,99.5345,-0.1883,62.0907,3.4685,53.2565,69.7938,0.1185,30.3764,2.2021,26.1029,34.8248,-0.0433,62.5533,3.8304,56.8668,71.6129,-0.0478,1
89.4924,3.0137,82.9328,94.9336,-0.0392,44.8774,3.6834,39.4941,52.6456,-0.169,24.9419,2.2614,20.5018,30.3678,0.0319,59.2008,4.787,50.1151,65.7103,0.0279,1
80.395,2.7506,73.8159,86.487,0.055,26.941,2.0553,23.6786,30.8089,-0.1191,38.2431,3.5628,28.6224,44.5744,-0.0385,60.9647,3.2818,54.1594,66.1923,-0.0228,1
126.7368,3.1858,121.2897,133.2888,0.0017,84.3281,6.3784,74.2273,96.6816,-0.0366,81.2298,6.9489,62.9333,95.6085,-0.0158,83.0216,4.7495,73.5858,95.2934,0.02,5
77.4802,1.7511,73.4198,80.8134,-0.0386,21.2414,1.7402,17.9214,23.4583,-0.0152,13.6391,1.4216,11.06,16.6779,0.0961,49.5838,2.2788,44.0846,53.4255,0.1066,0
66.0422,2.5892,61.8251,70.1299,0.0123,15.8914,1.5054,11.981,18.3941,-0.0064,8.9613,0.7455,7.3189,10.1572,0.0061,33.5902,3.1925,28.6135,39.8758,0.1399,0
80.7339,2.729,74.9518,86.264,-0.2075,4.9553,0.7971,2.8381,5.9512,-0.0242,23.1174,1.622,18.7871,25.5694,0.0628,32.0971,2.0674,27.2206,36.3098,-0.0168,0
104.8875,3.0984,97.9317,109.545,0.0906,58.7133,4.0922,51.3107,66.5917,0.1284,82.1857,7.2255,63.6772,95.0963,-0.3655,68.4118,5.614,59.4581,78.5404,0.1419,4
80.0383,3.1935,73.6105,86.4931,0.1999,21.1366,2.3719,16.2734,25.3673,-0.1382,20.3913,2.3337,14.1269,24.3696,-0.0426,54.5588,5.4961,42.8369,65.1369,-0.2242,0
82.6219,2.4672,79.3584,87.3293,0.1683,21.7948,2.6573,16.7011,27.9273,0.0283,24.9987,2.8601,18.6111,30.5511,-0.0004,54.7502,5.4221,41.6447,65.6754,0.1681,1
86.1264,2.3267,81.8781,91.3123,-0.0933,38.1707,3.2632,33.0187,44.9335,0.1519,30.6893,2.8697,26.6512,36.6743,0.0603,49.8479,3.2031,42.3056,56.5758,0.0925,1
68.0972,1.9955,63.5468,72.33,0.1312,11.3126,1.1315,9.1148,13.6841,-0.048,21.1591,2.2857,15.8754,24.702,0.028,21.1291,2.0446,16.7945,25.5566,-0.0489,3
98.1613,3.4796,90.4508,106.7943,-0.0625,48.4692,5.0517,37.9286,56.9756,-0.2506,41.5949,6.6538,29.0582,54.5551,0.2583,61.1829,5.5448,50.5847,70.4858,0.5836,4
115.7334,4.07,108.1688,122.9779,0.0336,69.1174,5.3673,59.3473,79.4071,0.2651,57.8326,5.9073,43.688,69.2913,0.3324,65.2678,5.1447,53.1455,75.5237,-0.3459,4
119.0624,3.9651,110.4771,126.7243,-0.15,83.2574,7.9686,65.6876,94.7038,0.1331,71.3274,6.4274,56.0267,82.328,-0.1076,91.1661,7.7842,74.2065,100.0,-0.401,4
98.9882,2.6194,93.1487,102.3743,-0.0717,62.1436,3.8115,57.5655,71.9699,0.2999,42.7324,3.7279,35.6453,49.5225,0.1209,62.1623,5.0282,48.8731,70.1781,0.0146,1
111.5387,2.6585,106.9744,116.5522,0.0982,79.3045,6.0187,67.6893,91.0609,0.6078,47.2893,3.635,41.8443,55.7842,0.2465,69.4444,4.62,59.2919,80.2869,0.1678,4
68.229,2.2695,63.8759,73.9887,0.0556,10.9507,0.7124,9.2589,12.399,-0.0236,12.9659,1.2764,9.89,15.2568,0.0038,32.6764,1.8825,29.9679,36.8773,0.0516,3
96.148,3.5285,89.5354,101.539,0.051,42.9272,3.4745,38.0214,54.705,0.0834,39.4236,3.2409,34.397,47.2636,-0.0707,61.1927,5.717,52.7065,73.8445,-0.2018,1
162.5144,5.7094,154.7815,174.5108,0.3801,91.7247,6.9037,75.9479,100.0,-0.1085,87.8612,6.7843,78.2582,100.0,0.6817,87.0327,7.4682,75.0114,100.0,-0.3608,5
74.8889,2.0337,71.1784,77.6001,0.0349,5.4318,0.7455,4.4091,7.0336,0.0313,11.5774,0.8108,9.7434,12.8623,-0.043,47.1321,4.0786,39.278,53.4079,-0.1818,0
133.4771,3.8743,126.6326,141.1153,-0.2807,91.3121,4.7275,81.9599,98.3108,-0.1744,75.9489,5.8215,61.4835,84.4701,0.0775,82.101,5.3465,73.5534,92.6621,0.0641,5
118.9507,4.4495,110.5541,126.307,0.2369,84.9658,4.7254,75.4231,94.4571,-0.3289,84.6206,7.1714,73.6563,100.0,-0.3001,90.0497,5.0002,79.1139,97.1035,-0.1974,5
122.1609,6.6062,106.8105,131.7997,0.0073,81.5402,9.3492,63.5111,96.6544,0.1596,70.7526,4.9334,61.5764,81.6131,-0.0344,78.4353,7.8401,61.3753,92.5017,0.4828,5
73.7549,1.7152,71.7014,79.6508,0.0793,21.3852,1.5827,18.5174,23.8849,0.027,16.9706,1.7445,13.6125,20.3465,0.0761,45.488,3.223,38.1631,52.5395,0.0873,0
127.017,4.0856,116.416,133.5434,-0.045,71.7879,5.4736,57.4865,78.8403,0.0156,78.6972,7.6044,65.1039,96.1497,0.4444,92.5199,5.8129,82.0956,100.0,-0.1822,5
83.1388,2.6317,78.904,87.7744,-0.0922,38.2062,2.5614,32.0699,42.2098,-0.0025,33.8221,2.7121,25.8886,39.2959,-0.2114,66.5511,4.5314,59.4509,74.8905,0.0859,1
138.4595,3.5358,130.7232,144.8785,-0.2134,79.7952,6.1124,65.9677,89.3373,-0.2814,98.384,3.6773,85.7323,100.0,0.2029,82.2721,4.9099,70.0228,91.426,-0.1781,5
90.6879,2.506,87.5828,96.8297,0.0033,42.3571,2.7341,38.5339,47.9846,-0.0378,59.3359,4.0418,51.5477,68.5979,0.0458,67.6294,4.4209,61.7215,76.4969,-0.1985,4
147.6692,5.9431,131.8909,157.7475,0.0904,88.5936,6.4502,77.3892,98.3449,-0.1862,87.1035,5.3773,79.4143,98.9238,0.321,98.196,3.5413,87.4176,100.0,-0.0148,5
76.8432,1.788,73.6509,81.2668,0.0495,5.3134,1.0926,3.6132,7.4536,0.0396,44.5582,3.6584,38.478,54.3963,0.0813,27.958,1.8159,24.3976,30.8871,0.0655,2
88.6811,2.7777,81.8908,93.4171,-0.082,63.5391,4.658,53.2832,71.8503,-0.2818,33.785,2.9886,30.1863,42.0159,-0.1038,54.2259,4.4647,48.16,63.074,-0.0099,1
106.5437,3.9182,96.9756,113.6382,-0.3223,58.6499,4.9894,49.9186,67.9383,-0.1064,70.4062,6.756,58.9154,85.0507,0.3967,85.0576,4.9781,73.7512,92.0885,-0.012,4
70.4684,2.1666,65.8433,73.729,0.13,11.4301,1.0028,9.6424,13.1432,-0.0368,10.8154,1.052,8.3709,12.7456,0.0552,21.2716,1.6695,18.3867,24.1824,-0.0174,3
91.9775,3.4886,86.5609,98.1934,0.1404,22.2521,1.9574,16.8395,25.5884,-0.0216,24.2107,1.484,20.6957,28.1702,-0.0677,60.1918,4.1656,51.3207,68.2938,0.0654,1
135.8036,3.4468,130.4942,144.6862,0.0564,79.2894,5.8275,68.0023,92.9651,-0.0428,89.3155,5.3337,78.6132,97.9271,0.0636,87.8487,5.6741,76.1157,98.6477,0.0479,5
72.4811,1.4019,69.2742,75.7401,-0.0281,17.8677,1.2744,15.7109,21.3372,-0.004,25.0712,2.0906,21.3777,30.8241,0.0823,54.6755,3.8473,48.5091,64.2652,0.0862,0
58.9254,1.5831,55.7856,61.8648,0.004,3.9758,0.5169,2.9211,4.6467,-0.0395,12.9682,1.0026,10.4915,14.668,0.0344,16.7211,1.2958,14.4372,19.2321,-0.0882,3
154.8352,5.7105,146.9767,165.2324,-0.1912,81.8217,4.3973,74.6008,89.3377,0.0794,86.9059,7.0098,75.1868,100.0,0.0925,83.9592,6.0284,74.686,95.3088,0.5416,5
81.2346,2.6476,77.1204,87.1391,0.0693,25.022,1.9635,21.8747,29.0253,-0.0037,19.4152,1.6946,15.3972,21.3875,-0.0595,12.0523,1.0319,10.2169,13.7283,-0.0319,2
67.7006,1.6969,64.21,71.8898,0.0115,6.5621,0.4979,5.5548,7.6357,-0.0007,14.3077,1.391,11.1103,17.2851,-0.0509,21.1114,1.3245,17.7826,24.2478,0.0096,3
117.3581,6.1569,100.8654,132.9032,-0.4007,70.8005,6.6407,60.745,82.7753,0.194,60.2508,8.8767,46.7113,77.1103,0.3522,76.9053,7.9303,64.6173,94.8563,0.0563,5
129.7658,4.3902,121.0225,137.1743,0.2583,79.413,6.9577,68.5513,94.6102,-0.14,90.5245,8.5579,70.375,100.0,-0.4794,85.0896,6.3021,72.8885,97.2322,0.0095,5
66.7381,2.3662,62.0053,70.8557,-0.0893,16.2457,0.9438,14.283,17.9096,0.0106,8.3494,0.8283,6.8746,9.5739,0.0223,35.5219,2.5891,30.5803,40.6358,-0.0543,3
60.7217,2.2456,55.6781,65.2006,0.0467,4.452,0.3344,3.8101,4.9498,-0.0072,6.4825,0.5357,5.3459,7.6679,-0.0063,19.8883,1.8977,14.4815,23.0842,0.0466,3
71.4161,3.1718,66.0762,77.2241,-0.3481,37.7465,2.8691,32.7701,45.2777,-0.1569,28.3933,2.1205,24.7107,32.491,0.057,17.1089,1.5596,13.1952,20.6149,-0.0252,2
108.5483,3.5723,102.3832,116.5973,0.014,62.5048,5.2997,51.1821,74.4854,-0.1224,56.487,5.3393,46.7174,67.8939,-0.105,66.7067,3.7518,58.7539,74.1743,0.1301,4
97.1628,2.6189,91.3328,100.1977,-0.0445,38.5762,2.6497,34.2156,43.506,0.0672,38.513,2.8607,33.3748,42.9859,-0.0494,66.6037,5.6691,57.7151,78.1278,-0.0328,1
140.0727,3.4959,134.3332,147.953,-0.067,64.3973,5.7019,53.365,78.6701,-0.1524,80.6603,7.2663,68.2182,95.8904,-0.0473,83.0152,5.3125,71.1586,93.1107,0.1048,5
80.7189,2.0576,76.4538,84.4003,-0.0953,12.1173,1.196,9.8717,13.6416,-0.0558,22.7266,1.3639,20.1882,25.6902,0.0509,39.2296,2.996,32.9849,44.6722,0.0895,0
95.2499,2.6457,89.8521,100.2368,-0.0208,43.8416,3.2909,38.0597,50.8229,0.0992,30.7106,2.2733,28.4054,36.6764,0.0441,60.0755,3.0721,55.7486,66.5711,0.0606,1
116.901,3.7462,110.359,126.4544,-0.1209,81.9782,7.0782,67.375,95.4379,-0.6201,69.519,8.61,55.935,84.6345,-0.6501,75.1043,7.6142,58.7824,88.9133,-0.5501,5
114.0078,3.3171,107.3466,120.088,0.1069,78.0086,4.4573,70.1015,86.9147,-0.1594,55.9305,4.0399,48.0623,65.7432,-0.0842,80.1869,4.0063,73.2394,86.7931,-0.218,4
